run_id,loop,T,ts,stats_start_step,estimator,solver,RMSE,max_norm_err,MHE_scheme,MHE_horizon,mean_solver_time,median_solver_time,std_solver_time,min_solver_time,max_solver_time
51c9ba33,35,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,0.48310303453872944,6.275098669437494,"single-shooting, smoothing",10,1.0153783324009662,1.007449987810105,0.06554699103752694,0.8612999808974564,1.2021999573335052
51c9ba33,36,5.0,0.01,0,EKF,,6.26177139453504,6.600578045708081,,,0.14285429135920436,0.14285429135920433,2.7755575615628914e-17,0.14285429135920433,0.14285429135920433
51c9ba33,36,5.0,0.01,0,MHE (OSQP),osqp,0.4857308086782447,6.600578045708081,"single-shooting, smoothing",10,2.9134719727577583,2.9092500044498593,0.031473190677415656,2.83429998671636,3.0109999934211373
51c9ba33,36,5.0,0.01,0,MHE (PCIP),iterative-cg1,0.36708959322885776,6.600578045708081,"single-shooting, smoothing",10,0.9752811034528377,0.9701999952085316,0.05709094640387601,0.8305999799631536,1.1418000212870538
51c9ba33,36,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,0.32276016902040683,6.600578045708081,"single-shooting, smoothing",10,1.0119782442667338,1.0029500117525458,0.06361089546793532,0.8570000063627958,1.1833999888040125
51c9ba33,37,5.0,0.01,0,EKF,,6.278254922769299,6.662585031437846,,,0.14064810389816437,0.14064810389816434,2.7755575615628914e-17,0.14064810389816434,0.14064810389816434
51c9ba33,37,5.0,0.01,0,MHE (OSQP),osqp,0.2702050036674468,6.662585031437846,"single-shooting, smoothing",10,2.9194114931816255,2.91569996625185,0.03818031380210598,2.816299966070801,3.042500000447035
51c9ba33,37,5.0,0.01,0,MHE (PCIP),iterative-cg1,0.429916784620105,6.662585031437846,"single-shooting, smoothing",10,0.9857412269161758,0.9826999739743769,0.058232834359712354,0.8497000089846551,1.1498999665491283
51c9ba33,37,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,0.416689865757225,6.662585031437846,"single-shooting, smoothing",10,1.0236866384771866,1.0212999768555164,0.06466611748368822,0.846099981572479,1.2104000197723508
51c9ba33,38,5.0,0.01,0,EKF,,6.33158740329968,7.543943163658983,,,0.13953532933902574,0.13953532933902568,5.551115123125783e-17,0.13953532933902568,0.13953532933902568
51c9ba33,38,5.0,0.01,0,MHE (OSQP),osqp,1.089151544130691,6.998400915581225,"single-shooting, smoothing",10,2.8941186326435098,2.8792499797418714,0.06028218812493441,2.716600021813065,3.0886000022292137
51c9ba33,38,5.0,0.01,0,MHE (PCIP),iterative-cg1,nan,nan,"single-shooting, smoothing",10,1.839730048511858,1.830600027460605,0.0592854002216849,1.7174999811686575,2.0166999893262982
51c9ba33,38,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,nan,nan,"single-shooting, smoothing",10,2.954511809041115,2.943350002169609,0.07206838901774243,2.798000001348555,3.17209999775514
51c9ba33,39,5.0,0.01,0,EKF,,6.272998187877654,6.486046301168097,,,0.1359936127582278,0.13599361275822786,5.551115123125783e-17,0.13599361275822786,0.13599361275822786
51c9ba33,39,5.0,0.01,0,MHE (OSQP),osqp,0.36206291251657824,6.486046301168097,"single-shooting, smoothing",10,2.923825535665406,2.913300006184727,0.0444896553419288,2.8248000307939947,3.0802999972365797
51c9ba33,39,5.0,0.01,0,MHE (PCIP),iterative-cg1,0.4766807645226511,6.486046301168097,"single-shooting, smoothing",10,0.9930060803743794,0.9920000447891653,0.06398067851187247,0.8084999863058329,1.1699000024236739
51c9ba33,39,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,0.4609959047927913,6.486046301168097,"single-shooting, smoothing",10,1.0171835110084069,1.0130999726243317,0.07253370784088038,0.8423000108450651,1.2395000085234642
51c9ba33,40,5.0,0.01,0,EKF,,nan,nan,,,0.1379999999252488,0.1379999999252488,0.0,0.1379999999252488,0.1379999999252488
51c9ba33,40,5.0,0.01,0,MHE (OSQP),osqp,nan,nan,"single-shooting, smoothing",10,4.289344591057129,3.1376999977510422,2.5952872555265496,0.32650004141032696,11.810999945737422
51c9ba33,40,5.0,0.01,0,MHE (PCIP),iterative-cg1,nan,nan,"single-shooting, smoothing",10,1.8724092017672054,1.859900017734617,0.08859109764790021,1.62390002515167,2.1229999838396907
51c9ba33,40,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,nan,nan,"single-shooting, smoothing",10,2.9648200979412396,2.9562999843619764,0.06937380930540442,2.8342000441625714,3.1721999985165894
51c9ba33,41,5.0,0.01,0,EKF,,6.2666901183986665,6.887914550697825,,,0.1361429141304584,0.1361429141304584,0.0,0.1361429141304584,0.1361429141304584
51c9ba33,41,5.0,0.01,0,MHE (OSQP),osqp,0.3056899689430036,6.887914550697825,"single-shooting, smoothing",10,2.938989840913564,2.9306000215001404,0.0428881376966711,2.85649998113513,3.0657000024802983
51c9ba33,41,5.0,0.01,0,MHE (PCIP),iterative-cg1,0.4079405301533496,6.887914550697825,"single-shooting, smoothing",10,0.9781850526403439,0.972100009676069,0.06351737959859424,0.799100031144917,1.1696000001393259
51c9ba33,41,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,0.40869781315156556,6.887914550697825,"single-shooting, smoothing",10,0.999235271049192,0.992499990388751,0.06470283031782183,0.8593000238761306,1.1835000477731228
51c9ba33,42,5.0,0.01,0,EKF,,nan,nan,,,0.13812055891219846,0.13812055891219846,0.0,0.13812055891219846,0.13812055891219846
51c9ba33,42,5.0,0.01,0,MHE (OSQP),osqp,nan,nan,"single-shooting, smoothing",10,2.9252849984914064,2.89725000038743,0.4640604574761884,1.5775999636389315,3.8848999538458884
