run_id,loop,estimator,T,time,estimation_error_norm
5274f047,40,LMHE1,5.0,2.88,0.184951
5274f047,40,LMHE2,5.0,2.88,0.112763
5274f047,40,LMHE3,5.0,2.88,0.073088
5274f047,40,EKF,5.0,2.89,0.231746
5274f047,40,LMHE1,5.0,2.89,0.212669
5274f047,40,LMHE2,5.0,2.89,0.166674
5274f047,40,LMHE3,5.0,2.89,0.104878
5274f047,40,EKF,5.0,2.90,0.231118
5274f047,40,LMHE1,5.0,2.90,0.209785
5274f047,40,LMHE2,5.0,2.90,0.130032
5274f047,40,LMHE3,5.0,2.90,0.101928
5274f047,40,EKF,5.0,2.91,0.205098
5274f047,40,LMHE1,5.0,2.91,0.187308
5274f047,40,LMHE2,5.0,2.91,0.138165
5274f047,40,LMHE3,5.0,2.91,0.093940
5274f047,40,EKF,5.0,2.92,0.187705
5274f047,40,LMHE1,5.0,2.92,0.168978
5274f047,40,LMHE2,5.0,2.92,0.122063
5274f047,40,LMHE3,5.0,2.92,0.083510
5274f047,40,EKF,5.0,2.93,0.159670
5274f047,40,LMHE1,5.0,2.93,0.138953
5274f047,40,LMHE2,5.0,2.93,0.140586
5274f047,40,LMHE3,5.0,2.93,0.083278
5274f047,40,EKF,5.0,2.94,0.161915
5274f047,40,LMHE1,5.0,2.94,0.145780
5274f047,40,LMHE2,5.0,2.94,0.142626
5274f047,40,LMHE3,5.0,2.94,0.088557
5274f047,40,EKF,5.0,2.95,0.154506
5274f047,40,LMHE1,5.0,2.95,0.139080
5274f047,40,LMHE2,5.0,2.95,0.136172
5274f047,40,LMHE3,5.0,2.95,0.088719
5274f047,40,EKF,5.0,2.96,0.139909
5274f047,40,LMHE1,5.0,2.96,0.132688
5274f047,40,LMHE2,5.0,2.96,0.171252
5274f047,40,LMHE3,5.0,2.96,0.107747
5274f047,40,EKF,5.0,2.97,0.129893
5274f047,40,LMHE1,5.0,2.97,0.121385
5274f047,40,LMHE2,5.0,2.97,0.151142
5274f047,40,LMHE3,5.0,2.97,0.106850
5274f047,40,EKF,5.0,2.98,0.130112
5274f047,40,LMHE1,5.0,2.98,0.127750
5274f047,40,LMHE2,5.0,2.98,0.177686
5274f047,40,LMHE3,5.0,2.98,0.119487
5274f047,40,EKF,5.0,2.99,0.128802
5274f047,40,LMHE1,5.0,2.99,0.132093
5274f047,40,LMHE2,5.0,2.99,0.182867
5274f047,40,LMHE3,5.0,2.99,0.128726
5274f047,40,EKF,5.0,3.00,0.125518
5274f047,40,LMHE1,5.0,3.00,0.131481
5274f047,40,LMHE2,5.0,3.00,0.180503
5274f047,40,LMHE3,5.0,3.00,0.132002
5274f047,40,EKF,5.0,3.01,0.124152
5274f047,40,LMHE1,5.0,3.01,0.125827
5274f047,40,LMHE2,5.0,3.01,0.159486
5274f047,40,LMHE3,5.0,3.01,0.120867
5274f047,40,EKF,5.0,3.02,0.123037
5274f047,40,LMHE1,5.0,3.02,0.132588
5274f047,40,LMHE2,5.0,3.02,0.225712
5274f047,40,LMHE3,5.0,3.02,0.151098
5274f047,40,EKF,5.0,3.03,0.121638
5274f047,40,LMHE1,5.0,3.03,0.119697
5274f047,40,LMHE2,5.0,3.03,0.162487
5274f047,40,LMHE3,5.0,3.03,0.131287
5274f047,40,EKF,5.0,3.04,0.121862
5274f047,40,LMHE1,5.0,3.04,0.113855
5274f047,40,LMHE2,5.0,3.04,0.193475
5274f047,40,LMHE3,5.0,3.04,0.137453
5274f047,40,EKF,5.0,3.05,0.120401
5274f047,40,LMHE1,5.0,3.05,0.101488
5274f047,40,LMHE2,5.0,3.05,0.129029
5274f047,40,LMHE3,5.0,3.05,0.104154
5274f047,40,EKF,5.0,3.06,0.122329
5274f047,40,LMHE1,5.0,3.06,0.099015
5274f047,40,LMHE2,5.0,3.06,0.172095
5274f047,40,LMHE3,5.0,3.06,0.111446
5274f047,40,EKF,5.0,3.07,0.122422
5274f047,40,LMHE1,5.0,3.07,0.095855
5274f047,40,LMHE2,5.0,3.07,0.148785
5274f047,40,LMHE3,5.0,3.07,0.102958
5274f047,40,EKF,5.0,3.08,0.127604
5274f047,40,LMHE1,5.0,3.08,0.093564
5274f047,40,LMHE2,5.0,3.08,0.161012
5274f047,40,LMHE3,5.0,3.08,0.105875
5274f047,40,EKF,5.0,3.09,0.139027
5274f047,40,LMHE1,5.0,3.09,0.093018
5274f047,40,LMHE2,5.0,3.09,0.113572
5274f047,40,LMHE3,5.0,3.09,0.081999
5274f047,40,EKF,5.0,3.10,0.131943
5274f047,40,LMHE1,5.0,3.10,0.090818
5274f047,40,LMHE2,5.0,3.10,0.154084
5274f047,40,LMHE3,5.0,3.10,0.087531
5274f047,40,EKF,5.0,3.11,0.138890
5274f047,40,LMHE1,5.0,3.11,0.089837
5274f047,40,LMHE2,5.0,3.11,0.111752
5274f047,40,LMHE3,5.0,3.11,0.072498
5274f047,40,EKF,5.0,3.12,0.136226
5274f047,40,LMHE1,5.0,3.12,0.084497
5274f047,40,LMHE2,5.0,3.12,0.142626
5274f047,40,LMHE3,5.0,3.12,0.079948
5274f047,40,EKF,5.0,3.13,0.134889
5274f047,40,LMHE1,5.0,3.13,0.084450
5274f047,40,LMHE2,5.0,3.13,0.130900
5274f047,40,LMHE3,5.0,3.13,0.076599
5274f047,40,EKF,5.0,3.14,0.137508
5274f047,40,LMHE1,5.0,3.14,0.086830
5274f047,40,LMHE2,5.0,3.14,0.130534
5274f047,40,LMHE3,5.0,3.14,0.074729
5274f047,40,EKF,5.0,3.15,0.141161
5274f047,40,LMHE1,5.0,3.15,0.091078
5274f047,40,LMHE2,5.0,3.15,0.164126
5274f047,40,LMHE3,5.0,3.15,0.092943
5274f047,40,EKF,5.0,3.16,0.145668
5274f047,40,LMHE1,5.0,3.16,0.093755
5274f047,40,LMHE2,5.0,3.16,0.143732
5274f047,40,LMHE3,5.0,3.16,0.091888
5274f047,40,EKF,5.0,3.17,0.163979
5274f047,40,LMHE1,5.0,3.17,0.100528
5274f047,40,LMHE2,5.0,3.17,0.114488
5274f047,40,LMHE3,5.0,3.17,0.076273
5274f047,40,EKF,5.0,3.18,0.173749
5274f047,40,LMHE1,5.0,3.18,0.107193
5274f047,40,LMHE2,5.0,3.18,0.139538
5274f047,40,LMHE3,5.0,3.18,0.082609
5274f047,40,EKF,5.0,3.19,0.186632
5274f047,40,LMHE1,5.0,3.19,0.117488
5274f047,40,LMHE2,5.0,3.19,0.141964
5274f047,40,LMHE3,5.0,3.19,0.088208
5274f047,40,EKF,5.0,3.20,0.200583
5274f047,40,LMHE1,5.0,3.20,0.127944
5274f047,40,LMHE2,5.0,3.20,0.136065
