run_id,Q,N,loop,estimator,T,time,estimation_error_norm
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.69,0.18686
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.7,0.245382
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.7,0.190037
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.7,0.175098
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.71,0.229373
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.71,0.173804
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.71,0.163081
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.72,0.220061
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.72,0.17033
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.72,0.165371
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.73,0.210627
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.73,0.170086
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.73,0.171324
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.74,0.209884
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.74,0.17919
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.74,0.183748
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.75,0.216208
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.75,0.183683
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.75,0.188112
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.76,0.196705
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.76,0.165565
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.76,0.173168
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.77,0.194547
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.77,0.171345
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.77,0.181477
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.78,0.198948
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.78,0.178827
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.78,0.188931
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.79,0.205726
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.79,0.193588
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.79,0.204645
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.8,0.212047
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.8,0.206887
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.8,0.218361
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.81,0.211971
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.81,0.203522
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.81,0.215578
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.82,0.203993
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.82,0.197162
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.82,0.210839
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.83,0.209627
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.83,0.204317
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.83,0.217446
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.84,0.217551
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.84,0.213706
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.84,0.226237
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.85,0.221262
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.85,0.21625
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.85,0.228027
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.86,0.218128
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.86,0.210524
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.86,0.221813
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.87,0.215031
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.87,0.206604
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.87,0.21724
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.88,0.214774
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.88,0.200883
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.88,0.209459
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.89,0.217962
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.89,0.205973
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.89,0.213789
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.9,0.222309
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.9,0.213282
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.9,0.220412
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.91,0.223353
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.91,0.212566
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.91,0.218969
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.92,0.226749
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.92,0.217052
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.92,0.223769
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.93,0.241272
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.93,0.230846
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.93,0.236469
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.94,0.252035
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.94,0.240629
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.94,0.245439
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.95,0.250979
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.95,0.235603
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.95,0.239941
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.96,0.255059
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.96,0.240909
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.96,0.244565
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.97,0.25957
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.97,0.24402
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.97,0.246673
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.98,0.270768
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.98,0.255734
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.98,0.258157
131b3e58,Q3,20,1,MHE (baseline N=20),30,2.99,0.26891
131b3e58,Q3,20,1,MHE (PCIP N=20),30,2.99,0.252676
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,2.99,0.255311
131b3e58,Q3,20,1,MHE (baseline N=20),30,3,0.269229
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3,0.250901
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3,0.252506
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.01,0.274796
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.01,0.255872
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.01,0.257087
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.02,0.282233
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.02,0.262788
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.02,0.26377
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.03,0.277086
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.03,0.257292
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.03,0.257992
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.04,0.28166
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.04,0.262172
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.04,0.262822
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.05,0.28121
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.05,0.262169
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.05,0.261868
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.06,0.271976
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.06,0.25205
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.06,0.25219
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.07,0.271561
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.07,0.253599
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.07,0.252751
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.08,0.266934
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.08,0.250171
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.08,0.249357
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.09,0.274183
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.09,0.258184
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.09,0.257097
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.1,0.283096
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.1,0.26896
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.1,0.26699
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.11,0.289593
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.11,0.275618
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.11,0.273723
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.12,0.297406
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.12,0.287367
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.12,0.283847
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.13,0.30975
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.13,0.300645
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.13,0.296897
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.14,0.30969
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.14,0.298862
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.14,0.2963
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.15,0.311932
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.15,0.299824
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.15,0.297802
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.16,0.322789
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.16,0.311546
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.16,0.30891
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.17,0.334435
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.17,0.323212
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.17,0.320592
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.18,0.341644
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.18,0.330069
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.18,0.32745
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.19,0.343506
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.19,0.330986
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.19,0.328641
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.2,0.348062
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.2,0.334251
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.2,0.332059
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.21,0.356968
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.21,0.343418
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.21,0.340948
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.22,0.360518
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.22,0.345252
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.22,0.342974
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.23,0.374317
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.23,0.35948
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.23,0.356161
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.24,0.380578
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.24,0.365366
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.24,0.36201
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.25,0.390796
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.25,0.374373
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.25,0.370417
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.26,0.396974
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.26,0.382045
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.26,0.377908
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.27,0.405763
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.27,0.389735
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.27,0.385337
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.28,0.414721
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.28,0.396165
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.28,0.391638
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.29,0.414617
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.29,0.396906
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.29,0.392886
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.3,0.422544
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.3,0.4059
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.3,0.401518
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.31,0.415271
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.31,0.397284
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.31,0.394054
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.32,0.419332
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.32,0.402191
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.32,0.398719
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.33,0.422572
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.33,0.406506
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.33,0.402892
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.34,0.420106
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.34,0.400696
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.34,0.397647
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.35,0.420004
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.35,0.400398
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.35,0.397224
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.36,0.42192
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.36,0.400474
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.36,0.39695
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.37,0.415689
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.37,0.392364
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.37,0.389209
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.38,0.414503
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.38,0.38848
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.38,0.384888
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.39,0.423826
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.39,0.396866
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.39,0.391606
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.4,0.418144
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.4,0.391074
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.4,0.386124
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.41,0.41287
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.41,0.384203
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.41,0.379291
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.42,0.404014
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.42,0.373418
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.42,0.368828
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.43,0.389781
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.43,0.35724
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.43,0.353089
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.44,0.390138
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.44,0.357476
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.44,0.352324
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.45,0.383606
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.45,0.348915
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.45,0.343543
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.46,0.387893
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.46,0.352432
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.46,0.345812
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.47,0.386812
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.47,0.349457
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.47,0.342289
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.48,0.396409
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.48,0.358006
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.48,0.349441
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.49,0.400745
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.49,0.361839
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.49,0.352688
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.5,0.392059
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.5,0.351387
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.5,0.342886
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.51,0.387659
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.51,0.344158
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.51,0.335857
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.52,0.387869
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.52,0.342681
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.52,0.334028
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.53,0.375297
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.53,0.326539
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.53,0.318807
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.54,0.377302
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.54,0.327548
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.54,0.319038
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.55,0.358943
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.55,0.304957
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.55,0.297788
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.56,0.373586
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.56,0.322209
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.56,0.312588
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.57,0.374525
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.57,0.322072
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.57,0.312297
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.58,0.370883
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.58,0.316591
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.58,0.307443
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.59,0.343122
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.59,0.283429
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.59,0.277179
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.6,0.333665
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.6,0.273764
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.6,0.26759
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.61,0.306347
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.61,0.24368
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.61,0.239468
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.62,0.316025
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.62,0.258457
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.62,0.251172
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.63,0.320544
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.63,0.265718
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.63,0.257277
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.64,0.318321
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.64,0.264083
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.64,0.256543
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.65,0.307892
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.65,0.254409
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.65,0.248602
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.66,0.285473
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.66,0.231324
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.66,0.227822
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.67,0.285598
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.67,0.23496
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.67,0.231193
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.68,0.280456
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.68,0.231369
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.68,0.227573
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.69,0.290836
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.69,0.244804
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.69,0.238619
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.7,0.274881
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.7,0.229562
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.7,0.226044
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.71,0.268135
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.71,0.226133
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.71,0.223394
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.72,0.269094
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.72,0.229629
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.72,0.227198
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.73,0.274864
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.73,0.236812
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.73,0.233008
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.74,0.274835
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.74,0.239508
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.74,0.235581
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.75,0.253465
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.75,0.221647
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.75,0.221432
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.76,0.249012
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.76,0.221304
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.76,0.221492
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.77,0.237918
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.77,0.212817
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.77,0.214034
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.78,0.234324
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.78,0.215768
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.78,0.217123
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.79,0.233823
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.79,0.21472
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.79,0.215876
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.8,0.22673
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.8,0.214663
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.8,0.216501
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.81,0.223242
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.81,0.214965
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.81,0.217099
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.82,0.227494
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.82,0.222581
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.82,0.224075
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.83,0.231792
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.83,0.228613
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.83,0.229602
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.84,0.235355
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.84,0.241449
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.84,0.242414
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.85,0.239667
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.85,0.249281
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.85,0.250235
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.86,0.243806
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.86,0.253038
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.86,0.253974
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.87,0.240268
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.87,0.25084
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.87,0.252688
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.88,0.241869
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.88,0.251114
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.88,0.252891
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.89,0.2554
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.89,0.265732
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.89,0.265855
131b3e58,Q3,20,1,MHE (baseline N=20),30,3.9,0.249453
131b3e58,Q3,20,1,MHE (PCIP N=20),30,3.9,0.257203
131b3e58,Q3,20,1,MHE (PCIP+L1AO N=20),30,3.9,0.258295
